ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,Appg,PaymentType,PaymentDescription,Value,ReceivedDate,AcceptedDate,ReceivedEndDate,IsSoleBeneficiary,DonorName,DonorPublicAddress,DonorStatus,DonorCompanyName,DonorCompanyUrl,DonorCompanyIdentifier,DonorCompanyIdentifierSource,DonorTrustDetails,DonorOtherDetails,Link,Updated_2
11934,"BPI (British Recorded Music Industry) Ltd - £3,120.00",,2025-03-06,2025-03-06,,"Gifts, benefits and hospitality from UK sources",4785,Dr Ben Spencer,,In kind,Two tickets plus hospitality to the 2025 Brit Awards,3120.00,2025-03-01,2025-03-01,,False,BPI (British Recorded Music Industry) Ltd,"27 Old Gloucester Street, London WC1N 3AX",Company,BPI (British Recorded Music Industry) Ltd,,01132389,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11934,
11944,Centre for Turkey Studies and Development - £450.00,,2025-03-05,2025-03-05,,"Gifts, benefits and hospitality from UK sources",5077,Jacob Collier,,In kind,Staff member guest at table at British Kebab Awards,450.00,2025-02-26,2025-02-26,,False,Centre for Turkey Studies and Development,"239-241 Kennington Lane, London SE11 5QU",Company,Centre for Turkey Studies and Development,,07512777,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11944,
11935,"BPI - £3,120.00",,2025-03-04,2025-03-05,,"Gifts, benefits and hospitality from UK sources",5150,Samantha Niblett,,In kind,Two tickets plus hospitality to the Brit Awards. This was part of my engagement with BPI on the AI and Copyright consultation as part of their Make It FAIr campaign,3120.00,2025-03-01,2025-03-01,,False,BPI,"Old Gloucester Street, London WC1N 3AX",Company,BPI,,01132389,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11935,
11932,"BPI (British Recorded Music Industry) Ltd - £3,120.00",,2025-03-05,2025-03-05,,"Gifts, benefits and hospitality from UK sources",1536,Emily Thornberry,,In kind,"two tickets to the BRIT Awards.  Value per ticket is £1,300 plus VAT.  This gives guests access to the BPI Suite, food and drinks, before watching the show. It also includes access to the BRITs after show",3120.00,2025-03-01,2025-03-01,,False,BPI (British Recorded Music Industry) Ltd,"Unit 4/4a, Tileyard studios, Tileyard Road, London N7 9AH",Company,BPI (British Recorded Music Industry) Ltd,,01132389,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11932,
11943,British Beer and Pub Association - £450.00,,2025-03-05,2025-03-05,,"Gifts, benefits and hospitality from UK sources",5077,Jacob Collier,,In kind,Guest on table at the British Kebab Awards,450.00,2025-02-26,2025-02-26,,True,British Beer and Pub Association,"61 Queen Street, London EC4R 1EB",Company,British Beer and Pub Association,,01182734,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11943,
11937,"Channel Four TV Corporation - £4,000.00",,2025-03-04,2025-03-04,,"Gifts, benefits and hospitality from UK sources",39,Sir John Whittingdale,,In kind,Two tickets with hospitality to the EE BAFTA Film Awards,4000.00,2025-02-16,2025-02-16,,False,Channel Four TV Corporation,"124 Horseferry Road, London SW1P 2TX",Company,Channel Four TV Corporation,,01533774,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11937,
11938,"BPI (British Recorded Music) Ltd - £3,120.00",,2025-03-04,2025-03-04,,"Gifts, benefits and hospitality from UK sources",39,Sir John Whittingdale,,In kind,Two tickets with hospitality to the BRIT Awards,3120.00,2025-03-01,2025-03-01,,False,BPI (British Recorded Music) Ltd,"27 Old Gloucester Street, London WC1N 3AX",Company,BPI (British Recorded Music) Ltd,,01132389,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11938,
11930,Centre for Turkey Studies and Development Ltd - £360.00,,2025-03-04,2025-03-04,,"Gifts, benefits and hospitality from UK sources",4769,Daisy Cooper,,In kind,One ticket to the British Kebab Awards 2025,360.00,2025-02-26,2025-02-26,,True,Centre for Turkey Studies and Development Ltd,"239-241 Kennington Lane, London SE11 5QU",Company,Centre for Turkey Studies and Development Ltd,,07512777,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11930,
10769,Haydock Park Racecourse - £672.00,,2025-03-04,2025-03-04,,"Gifts, benefits and hospitality from UK sources",5092,David Baines,,In kind,Invitation from the Chairman to meet the Board and Jockey Club members which included two tickets to a race day with hospitality,672.00,2024-09-07,2024-09-07,,False,Haydock Park Racecourse,"Haydock Park Racecourse, Newton-Le-Willows, Merseyside, WA12 0HQ",Company,Haydock Park Racecourse,,00056182,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/10769,
11912,"NBC Universal International Ltd - £4,000.00",,2025-03-03,2025-03-04,,"Gifts, benefits and hospitality from UK sources",4008,Dame Caroline Dinenage,,In kind,"Attendance for two people at BAFTA Film Awards at the Royal Festival Hall, including hospitality",4000.00,2025-02-16,2025-02-16,,False,NBC Universal International Ltd,"Central Saint Giles, St Giles High Street, London WC2H 8NU",Company,NBC Universal International Ltd,,04415234,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11912,
11906,"BPI (British Recorded Music Industry) Ltd - £3,120.00",,2025-03-03,2025-03-03,,"Gifts, benefits and hospitality from UK sources",5222,Tom Rutland,,In kind,Two tickets to the BRIT Awards (value of £1560 each),3120.00,2025-03-01,2025-03-01,,False,BPI (British Recorded Music Industry) Ltd,"27 Old Gloucester Street, London WC1N 3AX",Company,BPI (British Recorded Music Industry) Ltd,,01132389,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11906,
11900,GE Aerospace - £318.00,,2025-02-28,2025-03-03,,"Gifts, benefits and hospitality from UK sources",5306,Claire Hazelgrove,,In kind,"I joined this local employer on their table at the ADS Annual Dinner celebrating work done in the aerospace, defence, security and space industries",318.00,2025-01-29,2025-01-29,,True,GE Aerospace,"Cheltenham Road, Bishops Cleeve, Cheltenham, Gloucestershire GL52 8SF",Company,GE Aerospace,,06051522,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11900,
11888,Greater Birmingham Chamber of Commerce - £408.00,,2025-02-28,2025-02-28,,"Gifts, benefits and hospitality from UK sources",4818,Saqib Bhatti,,In kind,Two tickets to attend the Greater Birmingham Chambers of Commerce Awards 2025 as guests of the Greater Birmingham Chambers of Commerce.  Ticket price includes ceremony and hospitality,408.00,2025-02-27,2025-02-27,,False,Greater Birmingham Chamber of Commerce,"7th Floor, West Wing, 54 Hagley Rd, Birmingham B16 8PE",Company,Greater Birmingham Chamber of Commerce,,00078731,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11888,
11885,Centre for Turkey Studies & Development - £840.00,,2025-02-27,2025-02-27,,"Gifts, benefits and hospitality from UK sources",5075,Deirdre Costigan,,In kind,Two tickets to British Kebab Awards 2024,840.00,2025-02-26,2025-02-26,,False,Centre for Turkey Studies & Development,"Flat 80 County Hall North Block, 5 Chicheley Street, London SE1 7PN",Company,Centre for Turkey Studies & Development,,07512777,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11885,
11852,BBC - £540.00,,2025-02-24,2025-02-24,,"Gifts, benefits and hospitality from UK sources",4479,Nick Thomas-Symonds,,In kind,"Associated with an appearance on Question Time, car travel to and from my constituency to Kilburn. Value is estimated",540.00,2025-02-20,2025-02-20,,True,BBC,"Broadcasting House, Portland Place, London W1A 1AA",Company,BBC,,RC000057,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11852,
11857,Andrew and Mair John - £475.00,,2025-02-24,2025-02-24,2025-02-24,"Gifts, benefits and hospitality from UK sources",4359,Stephen Kinnock,,In kind,A ticket to Wales Vs Ireland (6 Nations) hospitality (£450) and transport (£25),475.00,2025-02-22,2025-02-22,,True,Andrew and Mair John,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11857,
11854,Mentorn Media - £436.40,,2025-02-23,2025-02-24,,"Gifts, benefits and hospitality from UK sources",4797,James Murray,,In kind,Travel in relation to an appearance on BBC Question Time for me and a member of staff,436.40,2025-01-30,2025-01-30,,False,Mentorn Media,"Tinopolis Centre, Park Street, Llanelli, Carmarthenshire SA15 3YE",Company,Mentorn Media,,02329345,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11854,
11813,Tutors valley music academy - £352.00,,2025-02-21,2025-02-21,,"Gifts, benefits and hospitality from UK sources",5247,Sojan Joseph,,In kind,Two tickets only for Kumar Sanu Bollywood music show at Eventim Apollo.  Each ticket was worth £176,352.00,2025-02-15,2025-02-15,,False,Tutors valley music academy,"Tutors Valley Ltd, 142 Cromwell Road, London SW7 4EF",Company,Tutors valley music academy,,09920668,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11813,
11851,National Liberal Club - £69.00,,2025-02-21,2025-02-21,,"Gifts, benefits and hospitality from UK sources",5182,Charlotte Cane,,In kind,"Dinner, at which I was the after dinner speaker",69.00,2025-01-30,2025-01-30,,True,National Liberal Club,"1 Whitehall Place
London
SW1A 2HE",Unincorporated association,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11851,
11834,"NBCUniversal International Ltd - £4,000.00",,2025-02-19,2025-02-19,,"Gifts, benefits and hospitality from UK sources",4874,Andrew Griffith,,In kind,Two tickets with hospitality for myself and my wife to the 2025 British Academy Film Awards,4000.00,2025-02-16,2025-02-16,,False,NBCUniversal International Ltd,"1 Central Saint Giles, St. Giles High Street, London WC2H 8NU",Company,NBCUniversal International Ltd,,04415234,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11834,
11835,"Alliance for Responsible Citizenship - £1,500.00",,2025-02-19,2025-02-19,,"Gifts, benefits and hospitality from UK sources",4874,Andrew Griffith,,In kind,Attendance at the company's annual conference,1500.00,2025-02-17,2025-02-17,2025-02-19,True,Alliance for Responsible Citizenship,"78 Pall Mall, London SW1Y 5ES",Company,Alliance for Responsible Citizenship,,10519995,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11835,
11827,Brentford Football Club - £750.00,,2025-02-18,2025-02-19,,"Gifts, benefits and hospitality from UK sources",4389,Ruth Cadbury,,In kind,Five match tickets plus hospitality,750.00,2025-02-02,2025-02-02,,False,Brentford Football Club,"Vantage London, Great West Road, Brentford TW8 9AG",Company,Brentford Football Club,,03642327,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11827,
11830,"Franco-British Colloque Ltd - £1,356.00",,2025-02-19,2025-02-19,,"Gifts, benefits and hospitality from UK sources",5285,Katie Lam,,In kind,Food and accommodation while attending the Franco-British Colloque 2025 at the Tate Gallery and Fairmont Windsor Park Hotel,1356.00,2025-01-30,2025-01-30,2025-02-01,True,Franco-British Colloque Ltd,"Station House, Station Approach, East Horsley, Surrey KT24 6QX",Company,Franco-British Colloque Ltd,,06913437,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11830,
11818,Great Yarmouth Racecourse - £500.00,,2025-02-18,2025-02-18,,"Gifts, benefits and hospitality from UK sources",5158,Rupert Lowe,,In kind,Two 2025 Annual Memberships for the racecourse,500.00,2025-02-07,2025-02-07,,True,Great Yarmouth Racecourse,"Jellicoe Road, Great Yarmouth, Norfolk NR30 4AU",Company,Great Yarmouth Racecourse,,04266183,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11818,
11817,Motorsport UK - £428.00,,2025-02-18,2025-02-18,,"Gifts, benefits and hospitality from UK sources",4778,Greg Smith,,In kind,Invitation to the Night of Champions Award Dinner,428.00,2025-01-25,2025-01-25,,True,Motorsport UK,Bicester Motion OX27 8FY,Company,Motorsport UK,,1344829,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11817,
11812,"Alliance for Responsible Citizenship Ltd - £3,000.00",,2025-02-17,2025-02-17,,"Gifts, benefits and hospitality from UK sources",5241,Aphra Brandreth,,In kind,Two tickets to attend the opening day of the ARC Conference 2025 for my husband and I,3000.00,2025-02-17,2025-02-17,,False,Alliance for Responsible Citizenship Ltd,"78 Pall Mall, London, England SW1Y 5ES",Company,Alliance for Responsible Citizenship Ltd,,10519995,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11812,
11734,"Channel 4 Television Company Limited - £3,200.00",,2025-02-17,2025-02-17,,"Gifts, benefits and hospitality from UK sources",4818,Saqib Bhatti,,In kind,Two tickets to attend the British Academy of Film and Television Arts (BAFTA) Awards as guests of Channel 4.  Ticket price includes ceremony and hospitality,3200.00,2025-02-16,2025-02-16,,False,Channel 4 Television Company Limited,"124 Horseferry Road, London SW1P 2TX",Company,Channel 4 Television Company Limited,,01533774,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11734,
11805,Motorsport UK - £428.00,,2025-02-13,2025-02-13,,"Gifts, benefits and hospitality from UK sources",5301,Rebecca Smith,,In kind,Hospitality at their Annual Awards Ceremony,428.00,2025-01-25,2025-01-25,,True,Motorsport UK,"Motorsport UK, Bicester Motion, OX27 8FY",Company,Motorsport UK,,01344829,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11805,
11800,"National Liberal Club - £1,310.75",,2025-02-13,2025-02-13,,"Gifts, benefits and hospitality from UK sources",5350,Ben Maguire,,In kind,Honorary membership of National Liberal Club offered to Liberal Democrat MPs who reside outside of London,1310.75,2024-12-31,2024-12-31,2025-12-31,True,National Liberal Club,"1 Whitehall Place Westminster, London SW1A 2HE",Company,National Liberal Club,,01355034,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11800,
11772,Fazan Tahir - £510.00,,2025-02-08,2025-02-10,,"Gifts, benefits and hospitality from UK sources",4441,Sir Oliver Dowden,,In kind,Two tickets and hospitality for La Boheme at the Royal Opera House,510.00,2025-01-17,2025-01-17,,False,Fazan Tahir,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11772,
11731,Babcock International - £265.00,,2025-02-07,2025-02-10,,"Gifts, benefits and hospitality from UK sources",5275,Graeme Downie,,In kind,Dinner at ADS Annual dinner,265.00,2025-01-29,2025-01-29,,True,Babcock International,"33 Wigmore Street, London W1U 1QX",Company,Babcock International,,02342138,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11731,
11778,Babcock International - £100.00,,2025-02-07,2025-02-10,,"Gifts, benefits and hospitality from UK sources",5275,Graeme Downie,,In kind,Dinner to discuss impact of a Trump presidency on UK and European defence,100.00,2025-02-03,2025-02-03,,True,Babcock International,"33 Wigmore St, London W1U 1QX",Company,Babcock International,,02342138,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11778,
11763,"The Arsenal Football Club - £1,000.00",,2025-02-05,2025-02-05,,"Gifts, benefits and hospitality from UK sources",4514,Sir Keir Starmer,,In kind,Tickets and hospitality for two people in the Directors' Box (approximate value £500 each),1000.00,2025-02-02,2025-02-02,,False,The Arsenal Football Club,"The Arsenal Football Club, Highbury House, 75 Drayton Park, London N5 1BU",Company,The Arsenal Football Club,,00109244,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11763,
11756,The UK Bioindustry Association - £350.00,,2025-02-04,2025-02-04,,"Gifts, benefits and hospitality from UK sources",4785,Dr Ben Spencer,,In kind,"Attendance at the 2025 BIA Gala Dinner, invited in my role as Shadow Minister of State for the Department of Science, technology and innovation",350.00,2025-01-30,2025-01-30,,True,The UK Bioindustry Association,"Upper Ground Floor,
Victoria House,
Bloomsbury Square,
London WC1B 4DA",Company,The UK Bioindustry Association,,01889626,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11756,
11725,National Theatre - £198.00,,2025-01-29,2025-01-30,,"Gifts, benefits and hospitality from UK sources",4780,Laura Trott,,In kind,Tickets to Ballet Shoes performance,198.00,2025-01-18,2025-01-18,,True,National Theatre,"Upper Ground, London SE1 9PX",Company,National Theatre,,749504,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11725,
11726,Shiva Hotels - £350.00,,2025-01-29,2025-01-30,,"Gifts, benefits and hospitality from UK sources",4441,Sir Oliver Dowden,,In kind,Hotel accommodation for one night,350.00,2025-01-17,2025-01-17,,False,Shiva Hotels,"Regent House, Theobold Street, Borehamwood, Hertfordshire WD6 4RS",Company,Shiva Hotels,,04540041,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11726,
11721,"Tottenham Hotspur Football Club - £1,150.00",,2025-01-28,2025-01-28,,"Gifts, benefits and hospitality from UK sources",5083,Bobby Dean,,In kind,Two tickets with use of a hospitality box to see Tottenham Hotspur vs Leicester City football match,1150.00,2025-01-26,2025-01-26,,False,Tottenham Hotspur Football Club,"Lilywhite House, 782 High Road, London N17 0BX",Company,Tottenham Hotspur Football Club,,1706458,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11721,
11700,Richard Matthews - £600.00,,2025-01-26,2025-01-27,,"Gifts, benefits and hospitality from UK sources",40,Sir Bernard Jenkin,,In kind,"Two days' shooting, on 2nd January and 11th January 2025",600.00,2025-01-02,2025-01-02,2025-01-11,True,Richard Matthews,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11700,
11693,"The Professional Darts Corporation - £2,000.00",,2025-01-24,2025-01-27,,"Gifts, benefits and hospitality from UK sources",4932,Mr Louie French,,In kind,Two hospitality tickets to the PDC World Championships as part of Shadow Sports Minister role,2000.00,2025-01-03,2025-01-03,,False,The Professional Darts Corporation,"PDC, Mascalls Lane, Brentwood, Essex CM14 5LJ",Company,The Professional Darts Corporation,,03473679,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11693,
11697,Woburn Enterprises Limited - £447.00,,2025-01-26,2025-01-27,,"Gifts, benefits and hospitality from UK sources",5100,Blake Stephenson,,In kind,Three places on the off-road experience followed by an industry roundtable sandwich lunch,447.00,2025-01-17,2025-01-17,,False,Woburn Enterprises Limited,"The Bedford Office, Woburn, Milton Keynes, Bedfordshire MK17 9PQ",Company,Woburn Enterprises Limited,,00966094,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11697,
11685,British Broadcasting Corporation - £112.50,,2025-01-23,2025-01-23,,"Gifts, benefits and hospitality from UK sources",5102,Carla Denyer,,In kind,"Three tickets, including hospitality, to attend Wallace and Gromit: Vengeance Most Fowl Premiere (value estimated)",112.50,2024-12-11,2024-12-11,,False,British Broadcasting Corporation,"Broadcasting House, Portland Place, London  W1A 1AA",Company,British Broadcasting Corporation,,RC000057,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11685,
11681,"The Arsenal Football Club Limited - £1,000.00",,2025-01-22,2025-01-22,,"Gifts, benefits and hospitality from UK sources",4514,Sir Keir Starmer,,In kind,Tickets and hospitality for two people in the Directors' Box (approximate market value £500 each),1000.00,2025-01-18,2025-01-18,,False,The Arsenal Football Club Limited,"Arsenal Football Club, Highbury House, 75 Drayton Park, London, N5 1BU",Company,The Arsenal Football Club Limited,,00109244,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11681,
11677,Everton Football Club - £700.00,,2025-01-22,2025-01-22,2025-02-26,"Gifts, benefits and hospitality from UK sources",4651,Dan Carden,,In kind,Two tickets and hospitality for me and a guest to Everton v Chelsea,700.00,2024-12-22,2024-12-22,,False,Everton Football Club,"Goodison Road, Liverpool L4 4EL",Company,Everton Football Club,,36624,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11677,
11672,Arena Racing Corporation Limited - £312.00,,2025-01-20,2025-01-20,,"Gifts, benefits and hospitality from UK sources",5340,Jack Rankin,,In kind,Two tickets including hospitality to Royal Windsor Racecourse for the 'Berkshire Winter Million',312.00,2025-01-08,2025-01-08,2025-01-17,False,Arena Racing Corporation Limited,"Millbank Tower, 21-24 Millbank, London SW1P 4QP",Company,Arena Racing Corporation Limited,,07997040,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11672,
11673,"Power Leisure Bookmakers - £1,000.00",,2025-01-18,2025-01-20,,"Gifts, benefits and hospitality from UK sources",4637,Mr James Frith,,In kind,Attendance at the Professional Darts Association World Darts final as a guest of Paddy Power,1000.00,2025-01-03,2025-01-03,,True,Power Leisure Bookmakers,"One Chamberlain Square, Birmingham B3 3AX",Company,Power Leisure Bookmakers,,03822566,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11673,
11668,"Power LeisureBookmakers - £1,400.00",,2025-01-17,2025-01-17,,"Gifts, benefits and hospitality from UK sources",4048,Caroline Nokes,,In kind,2 tickets to the World darts championships including food and drink,1400.00,2024-12-23,2024-12-23,,False,Power LeisureBookmakers,"One Chamberlain Square, Birmingham B3 3AX",Company,Power LeisureBookmakers,,03822566,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11668,
11667,Music Venue Trust - £676.90,,2025-01-16,2025-01-16,,"Gifts, benefits and hospitality from UK sources",4658,Alex Sobel,,In kind,2 tickets and hospitality to see Paul McCartney at the O2 Arena,676.90,2024-12-19,2024-12-19,,False,Music Venue Trust,"Dorset House, 5 Church Street, Wimborne BH21 1JH",Unincorporated association,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11667,
11631,Roland Rudd - £874.00,,2025-01-16,2025-01-16,,"Gifts, benefits and hospitality from UK sources",1572,Sir Jeremy Hunt,,In kind,Two tickets to Paul McCartney concert (£437 each),874.00,2024-12-19,2024-12-19,,False,Roland Rudd,"FGS global (UK Holdco Ltd) 1-11 John Adam St, London WC2N 6HT",Company,Roland Rudd,,12958692,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11631,
11666,Alexander Dennis Ltd - £387.00,,2025-01-16,2025-01-16,,"Gifts, benefits and hospitality from UK sources",5110,Euan Stainbank,British Busses,In kind,Ticket to attend the SMMT Annual Dinner,387.00,2024-11-26,2024-11-26,,True,Alexander Dennis Ltd,"9 Central Boulevard, Larbert, Falkirk FK5 4RU",Company,Alexander Dennis Ltd,,SC268016,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11666,
11661,BCP Council - £571.42,,2025-01-15,2025-01-15,,"Gifts, benefits and hospitality from UK sources",5359,Neil Duncan-Jordan,,In kind,Free car parking when on constituency business on an annual basis,571.42,2024-07-05,2024-07-08,2025-07-05,True,BCP Council,"Civic Centre, Bourne Avenue, Bournemouth BH2 6DY",Other,,,,,,Unitary Local Authority,https://interests-api.parliament.uk/api/v1/Interests/11661,
11659,Brighton and Hove Albion Football Club - £250.00,,2025-01-15,2025-01-15,,"Gifts, benefits and hospitality from UK sources",4514,Sir Keir Starmer,,In kind,Tickets and hospitality for two people in the Directors' Box (approximate market value £125 each),250.00,2025-01-04,2025-01-04,,False,Brighton and Hove Albion Football Club,"American Express Stadium, Village Way, Brighton BN1 9BL",Company,Brighton and Hove Albion Football Club,,00081077,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11659,
11662,Ipswich Town Football Club Company Limited - £500.00,,2025-01-15,2025-01-15,,"Gifts, benefits and hospitality from UK sources",5131,Jack Abbott,,In kind,Two tickets to Ipswich Town v Newcastle United at Portman Road,500.00,2024-12-21,2024-12-21,,False,Ipswich Town Football Club Company Limited,"Portman Road, Ipswich IP1 2DA",Company,Ipswich Town Football Club Company Limited,,00315421,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11662,
11651,The Music Venue Trust - £338.45,,2025-01-13,2025-01-13,,"Gifts, benefits and hospitality from UK sources",4456,Jeff Smith,,In kind,Ticket for Paul McCartney at the O2 Arena,338.45,2024-12-19,2024-12-19,,True,The Music Venue Trust,"c/o Strongroom, 120-124 Curtain Road, Shoreditch, London EC2A 3SQ",Company,The Music Venue Trust,,CE002586,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11651,
11561,Babcock International Group - £509.02,,2025-01-06,2025-01-06,,"Gifts, benefits and hospitality from UK sources",4462,Tom Tugendhat,,In kind,Return train fare and hotel accommodation for one night,509.02,2024-12-02,2024-12-02,2024-12-03,True,Babcock International Group,"Marine, 33 Wigmore Street, London W1U 1QX",Company,Babcock International Group,,02342138,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11561,
11580,Global Media & Entertainment Ltd - £524.95,,2025-01-02,2025-01-03,,"Gifts, benefits and hospitality from UK sources",1572,Sir Jeremy Hunt,,In kind,Five tickets to Jingle Bell Ball (£104.99 each) for family,524.95,2024-12-08,2024-12-08,,True,Global Media & Entertainment Ltd,"30 Leicester Square, London WC2H 7LA",Company,Global Media & Entertainment Ltd,,06251684,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11580,
11568,National Theatre - £66.92,,2024-12-17,2024-12-31,,"Gifts, benefits and hospitality from UK sources",1446,Chris Bryant,,In kind,"One ticket to Nye, 25th March 2024",66.92,2024-03-25,2024-03-25,,True,National Theatre,"Southbank, London SE1 9PX",Company,National Theatre,,01817002,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11568,
11570,National Theatre - £284.00,,2024-12-17,2024-12-31,,"Gifts, benefits and hospitality from UK sources",1446,Chris Bryant,,In kind,"Two tickets and hospitality to Importance of Being Earnest, Tuesday 3rd December, (£110 per ticket and £32 each for hospitality)",284.00,2024-12-03,2024-12-03,,False,National Theatre,"Southbank, London SE1 9PX",Company,National Theatre,,01817002,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11570,
11569,National Theatre - £140.00,,2024-12-17,2024-12-31,,"Gifts, benefits and hospitality from UK sources",1446,Chris Bryant,,In kind,"Two tickets and hospitality to A Tupperware of Ashes, Saturday 12th October (£70 per ticket)",140.00,2024-10-12,2024-10-12,,False,National Theatre,"Southbank, London SE1 9PX",Company,National Theatre,,01817002,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11569,
11563,"Lesley Stevens - £1,394.00",,2024-12-29,2024-12-29,,"Gifts, benefits and hospitality from UK sources",4475,Suella Braverman,,In kind,Lesley is an artist and gifted me 3 portraits that she painted of me,1394.00,2024-12-13,2024-12-13,,True,Lesley Stevens,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11563,
11480,"Sustainable Aviation via Airport Operators Association - £2,254.00",,2024-12-11,2024-12-27,,"Gifts, benefits and hospitality from UK sources",5167,Gregor Poynton,,In kind,"Parliamentary dinner to discuss issues relating to the decarbonisation of aviation, estimated value (per head basis, with total costs shared across 23 guests) £98.00",2254.00,2024-12-02,2024-12-02,,False,Sustainable Aviation via Airport Operators Association,"Kings Buildings, 16 Smith Square, London, SW1P 3HQ",Company,Sustainable Aviation via Airport Operators Association,,01041754,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11480,
11528,The Wellcome Trust - £350.00,,2024-12-19,2024-12-20,,"Gifts, benefits and hospitality from UK sources",4356,Angela Rayner,,In kind,Dinner provided for myself and a member of my staff at an event,350.00,2024-12-04,2024-12-04,,False,The Wellcome Trust,"Gibbs Building, 215 Euston Road, London, England NW1 2BE",Company,The Wellcome Trust,,02711000,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11528,
11532,Embassy of Bahrain - £260.00,,2024-12-19,2024-12-20,,"Gifts, benefits and hospitality from UK sources",4066,Priti Patel,,In kind,Christmas gift hamper,260.00,2024-12-12,2024-12-12,,True,Embassy of Bahrain,"30 Belgrave Square, London SW1X 8QB",Other,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11532,
11533,Embassy of Bahrain - £90.00,,2024-12-19,2024-12-20,,"Gifts, benefits and hospitality from UK sources",4066,Priti Patel,,In kind,Selection of dates and regional fruits and foods,90.00,2024-11-13,2024-11-13,,True,Embassy of Bahrain,"30 Belgrave Square, London SW1X 8QB",Other,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11533,
11525,BBC - £230.40,,2024-12-18,2024-12-19,,"Gifts, benefits and hospitality from UK sources",5249,Ellie Chowns,,In kind,Travel and food associated with an appearance on Any Questions in Camarthen on 30 Aug 2024 (value is estimated),230.40,2024-08-30,2024-08-30,,True,BBC,"Broadcasting House, Portland Place, London W1A 1AA",Company,BBC,,RC000057,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11525,
