ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,JobTitle,StartDate,EndDate,IsUntilFurtherNotice,PayerName,PayerIsPrivateIndividual,IsPaidAsDirectorOfPayer,PayerNatureOfBusiness,PayerPublicAddress,HasSoughtAcobaAdvice,Link,Updated_2,Updated_3,Updated_4,Updated_5,Updated_6,Updated_7
12296,Writing articles - Byline Media Holdings Ltd,,2025-04-28,2025-04-28,,Employment and earnings,4500,Clive Lewis,Writing articles,2025-04-24,,False,Byline Media Holdings Ltd,False,False,,"Churchill House, 137 - 139 Brent Street, London, England, NW4 4DJ",,https://interests-api.parliament.uk/api/v1/Interests/12296,,,,,,
12104,Writing articles - Byline Times,,2025-04-28,2025-04-28,,Employment and earnings,4500,Clive Lewis,Writing articles,,,False,Byline Times,False,False,,"Churchill House, 137 - 139 Brent Street, London, England NW4 4DJ",,https://interests-api.parliament.uk/api/v1/Interests/12104,,,,,,
12276,Writing an article - Daily Mail,,2025-04-24,2025-04-24,,Employment and earnings,4462,Tom Tugendhat,Writing an article,2025-02-18,,False,Daily Mail,False,False,Newspaper,"Northcliffe House, 2 Derry Street, Kensington, London W8 5TT",,https://interests-api.parliament.uk/api/v1/Interests/12276,,,,,,
12266,"Consultant - BPP Holdings Limited (BPP),",,2025-04-23,2025-04-23,,Employment and earnings,4095,Steve Barclay,Consultant,,,False,"BPP Holdings Limited (BPP),",False,False,education,"BPP House, Aldine Place, 142-144 Uxbridge Road, London W12 8AA",True,https://interests-api.parliament.uk/api/v1/Interests/12266,,,,,,
12237,Writing articles - Telegraph Media Group Holdings Limited,,2025-04-16,2025-04-16,,Employment and earnings,4320,Robert Jenrick,Writing articles,,,False,Telegraph Media Group Holdings Limited,False,False,Newspaper,"111, Buckingham Palace Road, London SW1W 0DT",,https://interests-api.parliament.uk/api/v1/Interests/12237,,,,,,
12172,Speaking - YPO United Mosaic Inc,,2025-04-03,2025-04-03,,Employment and earnings,4462,Tom Tugendhat,Speaking,,2025-03-29,True,YPO United Mosaic Inc,False,False,"Non-profit organisation, education","191 North Wacker Drive,  Chicago IL, 60606",True,https://interests-api.parliament.uk/api/v1/Interests/12172,,,,,,
12175,Public speaking - Spoken Ltd,,2025-04-03,2025-04-03,,Employment and earnings,4462,Tom Tugendhat,Public speaking,2025-03-28,,False,Spoken Ltd,False,False,Speaking bureau,"Somerset House, Strand, London WC2R 1LA",True,https://interests-api.parliament.uk/api/v1/Interests/12175,,,,,,
12062,Speaking engagements - Eden & Partners,,2025-04-02,2025-04-02,,Employment and earnings,1489,Dawn Butler,Speaking engagements,,,False,Eden & Partners,False,False,deliver training programmes,"1 West Street, Lewes BN7 2NZ",,https://interests-api.parliament.uk/api/v1/Interests/12062,,,,,,
12134,"Jeremy Vine guest reviewer on the breakfast program, discussing current news affairs of the day. - ITN Productions",,2025-04-01,2025-04-02,,Employment and earnings,4938,Paulette Hamilton,"Jeremy Vine guest reviewer on the breakfast program, discussing current news affairs of the day.",2025-01-16,,False,ITN Productions,False,False,Channel 5 Studio,"200 Gray's Inn road, London WC1X 8XZ",,https://interests-api.parliament.uk/api/v1/Interests/12134,,,,,,
12160,Commentator - News PTY,,2025-04-01,2025-04-02,,Employment and earnings,5091,Nigel Farage,Commentator,,,False,News PTY,False,False,,"2 Holt Street, Surry Hills, New South Wales",,https://interests-api.parliament.uk/api/v1/Interests/12160,,,,,,
12136,Paperback publication - Robert Caskie,,2025-04-01,2025-04-01,,Employment and earnings,5069,Torsten Bell,Paperback publication,,,False,Robert Caskie,True,False,Agent,,,https://interests-api.parliament.uk/api/v1/Interests/12136,,,,,,
12122,Establishing an advisory board; attending meetings - Steps Together Rehab (St Helen's) Ltd,,2025-03-31,2025-03-31,,Employment and earnings,4651,Dan Carden,Establishing an advisory board; attending meetings,,,False,Steps Together Rehab (St Helen's) Ltd,False,False,,"Hygeia Building, Rear Ground Floor, 66-68 College Road, Harrow, Middlesex HA1 1BE",,https://interests-api.parliament.uk/api/v1/Interests/12122,,,,,,
12101,Media appearances - GB News,,2025-03-27,2025-03-27,,Employment and earnings,146,Barry Gardiner,Media appearances,2025-03-14,,False,GB News,False,False,Television news channel,"Riverbank House 2 Swan Lane, London EC4R 3TT",,https://interests-api.parliament.uk/api/v1/Interests/12101,,,,,,
11980,Guest appearance on Have I Got News For You - Hat Trick Productions,,2025-03-20,2025-03-26,,Employment and earnings,188,Ed Davey,Guest appearance on Have I Got News For You,2024-12-12,,False,Hat Trick Productions,False,False,Production Company,"33 Oval Rd, London NW1 7EA",,https://interests-api.parliament.uk/api/v1/Interests/11980,,,,,,
12090,Speaking to university students - The Oxford Study Abroad Programme (OSAP),,2025-03-26,2025-03-26,,Employment and earnings,4657,Anneliese Dodds,Speaking to university students,,2025-07-10,True,The Oxford Study Abroad Programme (OSAP),False,False,,"Third Floor, Chester House, 21-27 George Street Oxford OX1 2AY",,https://interests-api.parliament.uk/api/v1/Interests/12090,,,,,,
12068,Speaking Engagement - Together Financial Services Ltd,,2025-03-23,2025-03-23,,Employment and earnings,4474,Kevin Hollinrake,Speaking Engagement,,,False,Together Financial Services Ltd,False,False,Financial Services,"Lake View, Lake Side, Cheadle SK8 3GW",True,https://interests-api.parliament.uk/api/v1/Interests/12068,,,,,,
12031,Media Appearance - GB News,,2025-03-18,2025-03-18,,Employment and earnings,5158,Rupert Lowe,Media Appearance,,,False,GB News,False,False,,"The Point, 37 North Wharf Road, London W2 1AF",,https://interests-api.parliament.uk/api/v1/Interests/12031,,,,,,
11924,Legal - Dentons Mauritius LLP,,2025-03-04,2025-03-04,,Employment and earnings,1508,Sir Geoffrey Cox,Legal,,,False,Dentons Mauritius LLP,False,False,Law firm,"Mezzanine, Ground and 3rd Floor, Les Jamalacs, Vieux Conseil Street, Port Louis, Mauritius",,https://interests-api.parliament.uk/api/v1/Interests/11924,,,,,,
11931,Panel Eveny - Omnicom Media Group,,2025-03-04,2025-03-04,,Employment and earnings,4764,Bell Ribeiro-Addy,Panel Eveny,2024-10-17,,False,Omnicom Media Group,False,False,,"Bankside 2-3, 90-100 Southwark Street, London SE1 0SW",False,https://interests-api.parliament.uk/api/v1/Interests/11931,,,,,,
11839,Lecturer in British Government and Politics at Richmond American University London - Richmond American University London,,2025-02-28,2025-03-03,2025-07-14,Employment and earnings,350,Sir John Hayes,Lecturer in British Government and Politics at Richmond American University London,2025-01-20,2025-06-25,True,Richmond American University London,False,False,,"Building 12, Chiswick Park, 566 Chiswick High Road, London W4 5AN",,https://interests-api.parliament.uk/api/v1/Interests/11839,,,,,,
11914,Fostering - Derby City Council Social Services,,2025-03-03,2025-03-03,,Employment and earnings,5342,John Whitby,Fostering,,,False,Derby City Council Social Services,False,False,Local Authority,"Derby City Council, Council House, Corporation Street Derby DE1 2FS",,https://interests-api.parliament.uk/api/v1/Interests/11914,,,,,,
11863,Owner - Ravenswell Farm,,2025-02-25,2025-02-25,,Employment and earnings,5158,Rupert Lowe,Owner,,,False,Ravenswell Farm,True,False,Agricultural Land,,,https://interests-api.parliament.uk/api/v1/Interests/11863,,,,,,
11847,Speaking engagements (Speech and workshop) - The Improvement and Development Agency (IDeA) for Local Government,,2025-02-21,2025-02-21,,Employment and earnings,4764,Bell Ribeiro-Addy,Speaking engagements (Speech and workshop),2024-10-20,,False,The Improvement and Development Agency (IDeA) for Local Government,False,False,,"18 Smith Square, London SW1P 3HZ",False,https://interests-api.parliament.uk/api/v1/Interests/11847,,,,,,
11842,Advisor to the Board of Trustees - The Guy Foundation Family Trust,,2025-02-20,2025-02-20,,Employment and earnings,4020,George Freeman,Advisor to the Board of Trustees,2025-02-14,,False,The Guy Foundation Family Trust,False,False,"A UK-based charitable foundation established in 2018 to facilitate thinking and research on the role of quantum mechanics and thermodynamics in living systems, with the ultimate goal of using this understanding to advance healthcare. The Foundation has not previously received government funding.","The Estate Office, Chedington Court, Chedington, Beaminster DT8 3HY",True,https://interests-api.parliament.uk/api/v1/Interests/11842,,,,,,
11826,"William C. Edwards Distinguished Visiting Fellow at the Hoover Institution, Stanford University - Hoover Institution",,2025-02-18,2025-02-18,,Employment and earnings,4483,Rishi Sunak,"William C. Edwards Distinguished Visiting Fellow at the Hoover Institution, Stanford University",2025-01-21,,False,Hoover Institution,False,False,,"434 Galvez Mall Stanford University Stanford, CA 94305-6003",True,https://interests-api.parliament.uk/api/v1/Interests/11826,,,,,,
11814,Library copyright fees - Public Lending Right,,2025-02-17,2025-02-17,,Employment and earnings,4504,Wes Streeting,Library copyright fees,,,False,Public Lending Right,False,False,,"British Library, Boston Spa, Wetherby LS23 7BQ",,https://interests-api.parliament.uk/api/v1/Interests/11814,,,,,,
11770,Writing a book - HarperCollins Publishing,,2025-02-07,2025-02-10,,Employment and earnings,188,Ed Davey,Writing a book,,,False,HarperCollins Publishing,False,False,Publishing company,"The News Building, 1 London Bridge Street, London SE1 9GF",,https://interests-api.parliament.uk/api/v1/Interests/11770,,,,,,
11767,Writing articles - Telegraph Media Group Limited,,2025-02-06,2025-02-06,,Employment and earnings,4462,Tom Tugendhat,Writing articles,2025-01-28,,False,Telegraph Media Group Limited,False,False,Newspaper,"111 Buckingham Palace Road, London SW1W 0DT",,https://interests-api.parliament.uk/api/v1/Interests/11767,,,,,,
11736,Guest presenting LBC Radio programme - Global Media and Entertainment Ltd,,2025-01-30,2025-01-30,,Employment and earnings,1572,Sir Jeremy Hunt,Guest presenting LBC Radio programme,,2025-01-03,True,Global Media and Entertainment Ltd,False,False,Media and entertainment company,"30 Leicester Square, London WC2H 7LA",False,https://interests-api.parliament.uk/api/v1/Interests/11736,,,,,,
11729,Chair - International Finance Facility for Education,,2025-01-28,2025-01-29,,Employment and earnings,4118,Sir Julian Smith,Chair,2025-01-28,,False,International Finance Facility for Education,False,True,IFFED is a Geneva-based foundation providing a financing engine for global education.,"Route de Chene 30A, c/o L&S Trust Services SA, 1208 Geneve",,https://interests-api.parliament.uk/api/v1/Interests/11729,,,,,,
11698,Payment of an amount owing from previous role as EY partner (that ended in May 2024 prior to my election) - EY,,2025-01-29,2025-01-29,,Employment and earnings,5360,David Pinto-Duschinsky,Payment of an amount owing from previous role as EY partner (that ended in May 2024 prior to my election),,2024-05-22,True,EY,False,False,EY is a major global audit and consulting firm,"1 More London Place, London SE1 2AF",,https://interests-api.parliament.uk/api/v1/Interests/11698,,,,,,
11719,Writing - News Corp UK & Ireland Limited,,2025-01-28,2025-01-28,,Employment and earnings,4462,Tom Tugendhat,Writing,,,False,News Corp UK & Ireland Limited,False,False,Journalism,"1 London Bridge Street, London, SE1 9GF",,https://interests-api.parliament.uk/api/v1/Interests/11719,,,,,,
11702,"Guest on BBC's ""Any Questions?"" - BBC Home Services",,2025-01-27,2025-01-27,,Employment and earnings,1536,Emily Thornberry,"Guest on BBC's ""Any Questions?""",,,False,BBC Home Services,False,False,BBC,"Broadcasting House, Portland Place, London W1A 1AA",,https://interests-api.parliament.uk/api/v1/Interests/11702,,,,,,
11565,Social media activity on X - X formerly Twitter,,,2025-01-11,,Employment and earnings,5161,Richard Tice,Social media activity on X,,,False,X formerly Twitter,False,False,,"Market Square, 1355 Market St suite 900, San Francisco, CA 94103, United States",,https://interests-api.parliament.uk/api/v1/Interests/11565,,,,,,
11634,Final payment from limited company - Clayduck Ltd,,2025-01-09,2025-01-09,,Employment and earnings,4595,Gareth Snell,Final payment from limited company,,,False,Clayduck Ltd,False,True,Communication support,"9 Bridge Street, Bridge Street, Walton-On-Thames KT12 1AE",,https://interests-api.parliament.uk/api/v1/Interests/11634,,,,,,
11622,Strategy Adviser - Pierce Protocols Limited trading as Heni,,2025-01-09,2025-01-09,2025-05-12,Employment and earnings,4441,Sir Oliver Dowden,Strategy Adviser,2024-11-02,2026-05-02,True,Pierce Protocols Limited trading as Heni,False,False,an international art services business,"126-134 Baker Street, London W1U 6UE",True,https://interests-api.parliament.uk/api/v1/Interests/11622,,,,,,
11542,Brand Ambassador - Direct Bullion,,2024-12-20,2024-12-20,,Employment and earnings,5091,Nigel Farage,Brand Ambassador,,,False,Direct Bullion,False,False,,"Level 1, Devonshire House, One Mayfair Place, London W1J8AJ",,https://interests-api.parliament.uk/api/v1/Interests/11542,,,,,,
11502,Social Media - X Corp,,2024-12-16,2024-12-17,,Employment and earnings,4743,Lee Anderson,Social Media,2024-11-27,,False,X Corp,False,False,Social media,"Market Square, 1355 Market Street Suite 900, San Francisco, California 94103",,https://interests-api.parliament.uk/api/v1/Interests/11502,,,,,,
11512,Legal services - Garden Court Chambers,,2024-12-16,2024-12-16,,Employment and earnings,5067,Tony Vaughan,Legal services,,,False,Garden Court Chambers,False,False,Barristers' chambers,"57-60 Lincoln's Inn Fields, London WC2A 3LJ",,https://interests-api.parliament.uk/api/v1/Interests/11512,,,,,,
11466,Gameshow guest appearances - ITV Studios Limited,,2024-12-10,2024-12-10,,Employment and earnings,5102,Carla Denyer,Gameshow guest appearances,,,False,ITV Studios Limited,False,False,Television programme production,"Itv White City, 201 Wood Lane, London, United Kingdom, W12 7RU",,https://interests-api.parliament.uk/api/v1/Interests/11466,,,,,,
11471,"Professor of International Relations - School of International Relations, University of St Andrews",,2024-12-10,2024-12-10,,Employment and earnings,4434,Stephen Gethins,Professor of International Relations,2024-11-01,,False,"School of International Relations, University of St Andrews",False,False,Some limited teaching and research activities as part of the School's overall work.,"The Arts Faculty Building, the Scores, St Andrews, KY16 9AX",,https://interests-api.parliament.uk/api/v1/Interests/11471,,,,,,
11422,"Advisory Board, Science, Innovation and Technology - Space 4 Earth VC Fund",,2024-12-03,2024-12-03,,Employment and earnings,4020,George Freeman,"Advisory Board, Science, Innovation and Technology",2024-12-01,,False,Space 4 Earth VC Fund,False,False,"S4E VC Fund is being set up as a new Fund focused on investing in space related technologies which promote: efficient and sustainable production of food, clean water for everyone, decarbonisation, and the end to deforestation. The Fund does not have a relationship with the government. The fund will be a standard GP/LP fund structure, with the investment advisor and the advisory board based in the UK. The General Partner could be located in the Channel Islands depending on requirements by investors, however the core of the Fund and its Fund Manager and advisory board will be in the UK.","4 Cavendish Square, London, W1G 0PG",True,https://interests-api.parliament.uk/api/v1/Interests/11422,,,,,,
11413,Social Media - X Corp,,2024-12-03,2024-12-03,,Employment and earnings,5158,Rupert Lowe,Social Media,,2024-11-27,True,X Corp,False,False,,"Market Square, 1355 Market Street Suite, 900 San Francisco, California, 94103",,https://interests-api.parliament.uk/api/v1/Interests/11413,,,,,,
11337,Legal services - Jai Stern Solicitors,,2024-11-25,2024-11-25,,Employment and earnings,1508,Sir Geoffrey Cox,Legal services,,,False,Jai Stern Solicitors,False,False,,"1 Mayfair Place, Devonshire House, Mayfair W1J 8AJ",,https://interests-api.parliament.uk/api/v1/Interests/11337,,,,,,
11340,Audio book recording - Bloomsbury Publishing,,2024-11-25,2024-11-25,,Employment and earnings,5267,Yuan Yang,Audio book recording,2024-10-08,,False,Bloomsbury Publishing,False,False,,"50 Bedford Square, London WC1B 3DP",,https://interests-api.parliament.uk/api/v1/Interests/11340,,,,,,
11326,Polish edition of book published - Grupa Wydawnicza Foksal Ltd,,2024-11-21,2024-11-21,,Employment and earnings,5267,Yuan Yang,Polish edition of book published,2024-10-19,,False,Grupa Wydawnicza Foksal Ltd,False,False,Publishing company in Poland that have agreed to publish Yuan's book.,"ul. Domaniewska 48, 02-672 Warszawa",,https://interests-api.parliament.uk/api/v1/Interests/11326,,,,,,
11317,"Writing an autobiography - Viking- Penguin via Blake Friedmann Literary, TV & Film Agency Ltd",,2024-11-20,2024-11-20,,Employment and earnings,172,Ms Diane Abbott,Writing an autobiography,,,False,"Viking- Penguin via Blake Friedmann Literary, TV & Film Agency Ltd",False,False,Book advance on first UK publication,"Ground Floor, 15 Highbury Place, London, N5 1QP",,https://interests-api.parliament.uk/api/v1/Interests/11317,,,,,,
11308,Royalties with Authors Licensing and Collecting Society - Authors Licensing and Collecting Society,,,2024-11-20,,Employment and earnings,4657,Anneliese Dodds,Royalties with Authors Licensing and Collecting Society,,,False,Authors Licensing and Collecting Society,False,False,,"International House, 1 St Katharine's Way, London E1W 1UN",,https://interests-api.parliament.uk/api/v1/Interests/11308,,,,,,
11294,Strategy Adviser - Caxton Associates LLP,,2024-11-19,2024-11-19,2025-04-08,Employment and earnings,4441,Sir Oliver Dowden,Strategy Adviser,2024-11-02,2026-11-01,True,Caxton Associates LLP,False,False,Global Macro Hedge Fund,"20 Carlton House Terrace, 2nd Floor, London, SW1Y 5AN",True,https://interests-api.parliament.uk/api/v1/Interests/11294,,,,,,
11269,Guest Appearance - Electoral Dysfunction Podcast - Sky UK LTD,,2024-11-15,2024-11-19,,Employment and earnings,1536,Emily Thornberry,Guest Appearance - Electoral Dysfunction Podcast,2024-07-19,2024-07-20,True,Sky UK LTD,False,False,,"Grant Way, Isleworth TW7 5QD",,https://interests-api.parliament.uk/api/v1/Interests/11269,,,,,,
11256,Advisor - Nighthawk Partners Limited,,2024-11-13,2024-11-13,,Employment and earnings,4020,George Freeman,Advisor,2024-10-16,,False,Nighthawk Partners Limited,False,False,"Nighthawk Partners Limited gives eligible, UK SME’s instant access to working capital that is being used for Innovation, UK and International Commercialisation. The company’s mission is to incentivise UK SMEs to succeed even when their working capital has been adversely impacted by tough economic times.","2 Catherine Place London, SW1E 6HF  United Kingdom",True,https://interests-api.parliament.uk/api/v1/Interests/11256,,,,,,
11234,Political panellist - TV - ITN,,2024-11-11,2024-11-11,,Employment and earnings,4480,Carolyn Harris,Political panellist - TV,,,False,ITN,False,False,TV Channel,"200 Grays Inn Road, London WC1X 8XZ",,https://interests-api.parliament.uk/api/v1/Interests/11234,,,,,,
11140,Speaking Engagement - Nomad Capitalist LLC,,2024-10-31,2024-11-05,,Employment and earnings,5091,Nigel Farage,Speaking Engagement,,2024-09-25,True,Nomad Capitalist LLC,False,False,,"2810 North 3rd Street, Phoenix, Arizona 85004",,https://interests-api.parliament.uk/api/v1/Interests/11140,,,,,,
11136,Book Royalties - Hurst and Co Publishers,,2024-10-31,2024-11-05,,Employment and earnings,5219,Mike Martin,Book Royalties,,,False,Hurst and Co Publishers,False,False,Book publishers,"Somerset House, New Wing, Strand, London WC2R 1LA",,https://interests-api.parliament.uk/api/v1/Interests/11136,,,,,,
11029,Elected Councillor - Wyre Council,,2024-10-28,2024-10-28,,Employment and earnings,5232,Lorraine Beavers,Elected Councillor,,,False,Wyre Council,False,False,,"Wyre Council Civic Centre, Breck Road, Poulton-le-Fylde, Lancashire FY6 7PU",,https://interests-api.parliament.uk/api/v1/Interests/11029,,,,,,
11093,Elected Councillor - Lancashire County Council,,2024-10-28,2024-10-28,,Employment and earnings,5232,Lorraine Beavers,Elected Councillor,,,False,Lancashire County Council,False,False,Local Authority,"County Hall, Preston PR1 8RL",,https://interests-api.parliament.uk/api/v1/Interests/11093,,,,,,
11008,speaking engagement - Chartwell Partners Ltd,,2024-10-22,2024-10-23,,Employment and earnings,1572,Sir Jeremy Hunt,speaking engagement,,,False,Chartwell Partners Ltd,False,False,Publishing Agent,"123 Buckingham Palace Road, London SW1W 9SH",False,https://interests-api.parliament.uk/api/v1/Interests/11008,,,,,,
6030,Councillor - Stockport Metropolitan Borough Council,,2024-08-01,2024-10-17,2024-10-16,Employment and earnings,5070,Lisa Smart,Councillor,,2024-09-10,True,Stockport Metropolitan Borough Council,False,False,,"Edward Street, Stockport SK1 3UR",,https://interests-api.parliament.uk/api/v1/Interests/6030,,,,,,
