ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,PaymentReceived,ReceivedDate,JobTitle,PaymentType,PaymentDescription,Value,HoursWorked,HoursDetails,IsUltimatePayerDifferent,UltimatePayerName,UltimatePayerProtectedByConfidentiality,UltimatePayerAddress,UltimatePayerNatureOfBusiness,IsPaymentDonated,DonateePaidBy,DonateeType,DonateeDetails,Link
11131,"Payment received on 30 October 2024 - £35,433.60",6852,2024-10-31,2024-11-05,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2024-10-30,,Monetary,Includes VAT,35433.60,16.00,This number is estimated,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11131
11133,"Payment received on 23 October 2024 - £1,492.37",10624,2024-10-31,2024-11-05,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2024-10-23,,Monetary,,1492.37,4.00,This number is an estimate,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11133
11135,"Payment received on 31 October 2024 - £9,709.52",9240,2024-10-31,2024-11-05,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2024-10-31,,Monetary,,9709.52,24.00,This number is estimated,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11135
11152,Payment received on 01 November 2024 - £825.00,6031,2024-11-01,2024-11-05,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2024-11-01,,Monetary,,825.00,5.50,,True,Fletchers Solicitors Limited t/a Fletchers Solicitors,False,"Dukes House, 34 Hoghton Street, Southport, Merseyside PR9 0PU",Solicitor,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11152
11155,"Payment received on 30 October 2024 - £2,059.10",3835,2024-11-01,2024-11-05,,Employment and earnings - Ad hoc payments,4479,Nick Thomas-Symonds,True,2024-10-30,,Monetary,,2059.10,0.00,,True,"Weidenfeld & Nicolson United Kingdom, Orion Publishing Group",False,"Carmelite House, 50 Victoria Embankment, London. EC47 0DZ",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11155
11137,Payment received on 31 October 2024 - £513.28,11136,2024-10-31,2024-11-05,,Employment and earnings - Ad hoc payments,5219,Mike Martin,True,2024-10-31,,Monetary,Book Royalties,513.28,0.00,n/a.,False,,False,,,True,Donated by the Member to the recipient,Charity,,https://interests-api.parliament.uk/api/v1/Interests/11137
11141,"Payment received on 07 October 2024 - £40,075.37",11140,2024-10-31,2024-11-05,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2024-10-07,,Monetary,,40075.37,10.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11141
11098,"Payment received on 29 October 2024 - £4,800.00",6031,2024-10-29,2024-11-01,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2024-10-29,,Monetary,,4800.00,24.00,,True,Bindmans LLP,False,"236 Gray's Inn Road, London WC1X 8HB",Solicitor,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11098
11099,Payment received on 29 October 2024 - £500.00,3680,2024-10-29,2024-11-01,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2024-10-29,,Monetary,"£250.00 received for article published on 25 September - ""Time to act against Beijing's Biotech threat"" and £250.00 received for article published on 12 October - ""Dangerous cyclists should be driven off our roads"".",500.00,8.00,2 x 4 hours = 8 hours total,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11099
11086,"Payment received on 01 October 2024 - £2,460.00",4367,2024-10-27,2024-10-28,,Employment and earnings - Ad hoc payments,4370,Jess Phillips,True,2024-10-01,,Monetary,,2460.00,2.00,,True,Sky News,False,"Grant Way, Isleworth, Middlesex TW7 5QD",,True,Paid direct to the recipient by the payer,Charity,,https://interests-api.parliament.uk/api/v1/Interests/11086
11089,Payment received on 24 October 2024 - £586.07,6957,2024-10-28,2024-10-28,,Employment and earnings - Ad hoc payments,5247,Sojan Joseph,True,2024-10-24,,Monetary,This is back dated arrears payment for the period from 1/4/2024 to 4/07/2024,586.07,37.50,37.5 hours per week.,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11089
11082,Payment received on 24 October 2024 - £710.00,6031,2024-10-26,2024-10-28,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2024-10-24,,Monetary,,710.00,7.00,Approximate number of hours worked,True,Applebys Solicitors Limited t/a Applebys,False,"Intake House, Intake Road, Bradford BD2 3JR",Solicitor,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11082
10924,Payment received on 03 October 2024 - £186.22,4353,2024-10-28,2024-10-28,,Employment and earnings - Ad hoc payments,3991,Jesse Norman,True,2024-10-03,,Monetary,,186.22,0.00,no additional hours,True,Penguin Books Ltd,False,"One, Embassy Gardens, 8 Viaduct Gdns, Nine Elms, London SW11 7BW",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10924
11068,Payment expected for services on 23 October 2024 - £150.00,3818,2024-10-24,2024-10-24,,Employment and earnings - Ad hoc payments,4110,Dame Karen Bradley,False,2024-10-23,,Monetary,,150.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11068
11059,Payment received on 17 October 2024 - £402.79,4353,2024-10-23,2024-10-23,,Employment and earnings - Ad hoc payments,3991,Jesse Norman,True,2024-10-17,,Monetary,,402.79,0.00,no additional hours,True,Everyman's Library,False,"50 Albemarle Street, London W1S 4BD",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11059
11054,Payment received on 21 October 2024 - £150.00,6031,2024-10-22,2024-10-23,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2024-10-21,,Monetary,,150.00,1.50,Estimated number of hours worked,True,Talbot Law Limited,False,"Morgan House, 25-27 Hagley Road, Stourbridge, West Midlands, DY8 1QH",Solicitor,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11054
11060,Payment received on 10 October 2024 - £78.28,4353,2024-10-23,2024-10-23,,Employment and earnings - Ad hoc payments,3991,Jesse Norman,True,2024-10-10,,Monetary,,78.28,0.00,no additional hours,True,HarperCollins Publishers,False,"103 Westerhill Road, Bishopsbriggs, Glasgow G64 2QT",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11060
11012,"Payment received on 14 October 2024 - £4,000.00",11008,2024-10-22,2024-10-23,,Employment and earnings - Ad hoc payments,1572,Jeremy Hunt,True,2024-10-14,,Monetary,Speech at the Nesta Policy Live Event,4000.00,2.00,,True,Nesta,False,"58 Victoria Embankment, London EC4Y 0DS",Registered charity,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11012
11057,Payment received on 04 October 2024 - £500.00,10852,2024-10-23,2024-10-23,,Employment and earnings - Ad hoc payments,5069,Torsten Bell,True,2024-10-04,,Monetary,,500.00,10.00,Estimated up to 2 hours per week,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11057
11040,Payment received on 16 October 2024 - £200.00,6031,2024-10-19,2024-10-21,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2024-10-16,,Monetary,,200.00,1.00,,True,Mark Reynolds Solicitors,False,"13-15 Suez Street, Warrington WA1 1EF",Solicitor,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11040
11010,"Payment received on 09 October 2024 - £3,000.00",11009,2024-10-15,2024-10-17,,Employment and earnings - Ad hoc payments,146,Barry Gardiner,True,2024-10-09,,Monetary,,3000.00,36.00,2 days travel plus preparation of speeches,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11010
10993,Payment received on 08 October 2024 - £500.00,6031,2024-10-12,2024-10-14,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2024-10-08,,Monetary,The figure includes 15% to be deducted for Chambers' expenses,500.00,4.00,Estimated number of hours worked,True,Horwich Cohen Coghlan Ltd,False,"Trafford House, Chester Road, Manchester M32 0RS",Solicitor,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10993
11000,"Payment received on 30 September 2024 - £1,000.00",8538,2024-10-14,2024-10-14,,Employment and earnings - Ad hoc payments,146,Barry Gardiner,True,2024-09-30,,Monetary,,1000.00,8.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/11000
10992,Payment received on 09 October 2024 - £375.00,6031,2024-10-12,2024-10-14,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2024-10-09,,Monetary,The figure includes 15% to be deducted for Chambers' expenses,375.00,3.00,,True,Law Together LLP,False,"Castlefield House, Liverpool Road, Manchester M3 4SB",Solicitor,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10992
10991,Payment received on 03 October 2024 - £634.00,5320,2024-10-11,2024-10-14,,Employment and earnings - Ad hoc payments,4040,Chris Evans,True,2024-10-03,,Monetary,Royalties for book on Don Revie,634.00,0.00,,True,Bloomsbury Publishing PLC,False,"31 Bedford Avenue, London WC1B 3AT",Publishing,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10991
10984,Payment received on 07 October 2024 - £54.52,7406,2024-10-10,2024-10-10,,Employment and earnings - Ad hoc payments,5254,Alison Hume,True,2024-10-07,,Monetary,Royalties,54.52,0.00,,True,ALCS,False,"Authors' Licensing and Collecting Society, International House, 1 St Katherine's Way, London E1W 1UN",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10984
10920,"Payment received on 25 September 2024 - £1,000.00",10919,2024-10-07,2024-10-09,,Employment and earnings - Ad hoc payments,1536,Emily Thornberry,True,2024-09-25,,Monetary,,1000.00,3.00,3 hour guest presenter slot on LBC - 22 July 2024,False,,False,,,True,Donated by the Member to the recipient,Other,Elizabeth Garrett Anderson School,https://interests-api.parliament.uk/api/v1/Interests/10920
10932,"Payment received on 25 September 2024 - £1,000.00",10669,2024-10-07,2024-10-09,,Employment and earnings - Ad hoc payments,4475,Suella Braverman,True,2024-09-25,,Monetary,One-off Guest Presenting,1000.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10932
10931,"Payment received on 01 October 2024 - £1,500.00",10930,2024-10-07,2024-10-09,,Employment and earnings - Ad hoc payments,4475,Suella Braverman,True,2024-10-01,,Monetary,For articles,1500.00,6.00,Approximate,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10931
10910,Payment received on 04 October 2024 - £250.00,6031,2024-10-05,2024-10-08,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2024-10-04,,Monetary,,250.00,2.00,Approximate number of hours worked,True,Ime Law Limited (Part of Irwin Mitchell LLP),False,"PO BOX 4986, Sheffield S1 9GD",Solicitor,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10910
10909,"Payment received on 30 September 2024 - £19,590.00",7745,2024-10-05,2024-10-05,,Employment and earnings - Ad hoc payments,5340,Jack Rankin,True,2024-09-30,,Monetary,Commission-type payment paid for work mainly conducted before I was elected a Member of Parliament.,19590.00,0.00,No additional hours to declare.,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10909
10901,"Payment received on 22 August 2024 - £16,231.64",6464,2024-10-04,2024-10-04,,Employment and earnings - Ad hoc payments,5159,Mr Connor Rand,True,2024-08-22,,Monetary,,16231.64,0.00,No hours were worked following the election. This payment represents an end of service payment including payment in lieu of notice and holiday,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10901
10889,Payment received on 01 October 2024 - £500.00,6031,2024-10-03,2024-10-03,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2024-10-01,,Monetary,,500.00,4.00,,True,Law Together LLP,False,"Castlefield House, Liverpool Road, Manchester, M3 4SB",Solicitor,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10889
10890,Payment received on 01 October 2024 - £125.00,6031,2024-10-03,2024-10-03,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2024-10-01,,Monetary,,125.00,1.00,approx,True,Thompsons Solicitors LLP,False,"Embassy House, 60 Church Street, Birmingham, B3 2DJ",Solicitor,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10890
10891,Payment received on 02 October 2024 - £425.00,6031,2024-10-03,2024-10-03,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2024-10-02,,Monetary,,425.00,3.50,Estimated number of hours worked,True,DAC Beachcroft Claims Ltd,False,"Wellbar Central, 36 Gallowgate, Newcastle Upon Tyne, NE1 4TD",Solicitor,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10891
10361,"Payment received on 25 July 2024 - £1,887.00",7447,2024-08-04,2024-10-03,2024-10-03,Employment and earnings - Ad hoc payments,5240,Melanie Ward,True,2024-07-25,,Monetary,,1887.00,0.00,none since my election. This payment was donated back to Medical Aid for Palestinians on 31 July 2024,False,,False,,,True,Donated by the Member to the recipient,Charity,,https://interests-api.parliament.uk/api/v1/Interests/10361
10878,"Payment received on 30 September 2024 - £1,190.00",4341,2024-10-02,2024-10-02,,Employment and earnings - Ad hoc payments,1466,Dr Andrew Murrison,True,2024-09-30,,Monetary,,1190.00,24.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10878
10880,"Payment received on 27 September 2024 - £1,141.22",8141,2024-10-02,2024-10-02,,Employment and earnings - Ad hoc payments,4434,Stephen Gethins,True,2024-09-27,,Monetary,,1141.22,25.00,Approximate number of hours as part of my handover / transition period from my role as Assistant Vice-Principal International at the University of St Andrews,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10880
10869,"Payment received on 30 September 2024 - £3,044.24",10624,2024-10-01,2024-10-01,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2024-09-30,,Monetary,,3044.24,8.00,This number is estimated,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10869
10868,Payment received on 30 September 2024 - £785.77,8916,2024-10-01,2024-10-01,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2024-09-30,,Monetary,,785.77,28.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10868
10871,Payment received on 30 September 2024 - £163.99,9226,2024-10-01,2024-10-01,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2024-09-30,,Monetary,,163.99,14.00,This number is estimated,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10871
10867,"Payment received on 30 September 2024 - £60,388.80",6852,2024-10-01,2024-10-01,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2024-09-30,,Monetary,(includes VAT),60388.80,20.00,This number is estimated,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10867
10872,"Payment received on 30 September 2024 - £12,247.71",9240,2024-10-01,2024-10-01,,Employment and earnings - Ad hoc payments,5091,Nigel Farage,True,2024-09-30,,Monetary,,12247.71,24.00,This number is estimated,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10872
10627,"Payment received on 30 August 2024 - £1,120.07",6486,2024-09-03,2024-09-30,,Employment and earnings - Ad hoc payments,5225,Lizzi Collinge,True,2024-08-30,,Monetary,,1120.07,30.00,Estimated,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10627
10641,Payment expected for services on 08 August 2024 - £300.00,10640,2024-09-04,2024-09-30,,Employment and earnings - Ad hoc payments,242,Sir Christopher Chope,False,2024-08-08,,Monetary,,300.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10641
10850,Payment received on 25 September 2024 - £205.86,4935,2024-09-30,2024-09-30,,Employment and earnings - Ad hoc payments,4514,Sir Keir Starmer,True,2024-09-25,,Monetary,Copyright payments for books written before my election to Parliament,205.86,0.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10850
10642,Payment expected for services on 27 August 2024 - £300.00,10640,2024-09-04,2024-09-30,,Employment and earnings - Ad hoc payments,242,Sir Christopher Chope,False,2024-08-27,,Monetary,,300.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10642
10853,Payment received on 05 September 2024 - £400.00,10852,2024-09-30,2024-09-30,,Employment and earnings - Ad hoc payments,5069,Torsten Bell,True,2024-09-05,,Monetary,One column a week for August,400.00,8.00,Approximately 2 hours per week,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10853
10837,Payment received on 06 September 2024 - £400.00,10718,2024-09-27,2024-09-27,,Employment and earnings - Ad hoc payments,4500,Clive Lewis,True,2024-09-06,,Monetary,1 article written (the foreward),400.00,4.00,Approximate,True,Joseph Rowntree Charitable Trust,False,"The Garden House, Water End, York YO30 6WQ",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10837
10820,Payment received on 20 September 2024 - £325.00,10819,2024-09-27,2024-09-27,,Employment and earnings - Ad hoc payments,1446,Chris Bryant,True,2024-09-20,,Monetary,,325.00,0.00,no additional hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10820
10829,"Payment received on 17 September 2024 - £1,400.00",9814,2024-09-26,2024-09-26,,Employment and earnings - Ad hoc payments,5116,Chris McDonald,True,2024-09-17,,Monetary,,1400.00,28.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10829
10825,"Payment received on 27 August 2024 - £3,646.72",10545,2024-09-26,2024-09-26,,Employment and earnings - Ad hoc payments,5136,Imogen Walker,True,2024-08-27,,Monetary,Final payment for work undertaken before the election,3646.72,0.00,none since my election,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10825
10821,Payment received on 22 March 2024 - £134.00,10819,2024-09-26,2024-09-26,,Employment and earnings - Ad hoc payments,1446,Chris Bryant,True,2024-03-22,,Monetary,,134.00,0.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10821
10826,"Payment received on 20 September 2024 - £11,425.00",4365,2024-09-26,2024-09-26,,Employment and earnings - Ad hoc payments,4370,Jess Phillips,True,2024-09-20,,Monetary,Payment from book contract,11425.00,0.00,No additional hours worked,True,Simon & Schuster UK,False,"1st Floor, 222 Gray's Inn Road, London WC1X 8HB",Publisher,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10826
10804,"Payment received on 10 September 2024 - £9,225.00",10773,2024-09-25,2024-09-25,,Employment and earnings - Ad hoc payments,4409,Naz Shah,True,2024-09-10,,Monetary,first advance of four advances for book writing,9225.00,80.00,approximately,True,The Orion Publishing Group Ltd of Carmelite House,False,"50 Victoria Embankment, London EC4Y 0DZ",Publisher,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10804
10686,Payment received on 15 September 2024 - £242.12,10026,2024-09-25,2024-09-25,,Employment and earnings - Ad hoc payments,5256,Jonathan Davies,True,2024-09-15,,Monetary,Final payment. I will no longer be receiving an allowance.,242.12,15.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10686
10802,Payment received on 20 September 2024 - £673.00,4932,2024-09-25,2024-09-25,,Employment and earnings - Ad hoc payments,3991,Jesse Norman,True,2024-09-20,,Monetary,,673.00,10.00,number of hours worked is estimated,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10802
10803,Payment received on 25 September 2024 - £750.00,3671,2024-09-25,2024-09-25,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2024-09-25,,Monetary,"Article written for the Sun on Sunday titled ""It makes no sense for ban outside"" on 1 September 2024",750.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10803
10797,"Payment received on 29 August 2024 - £1,658.16",8141,2024-09-24,2024-09-24,,Employment and earnings - Ad hoc payments,4434,Stephen Gethins,True,2024-08-29,,Monetary,Estimated payment to cover transition period from my employer that pre-dated the General Election,1658.16,30.00,This covered a handover period from my employer before the General Election,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10797
10766,"Payment received on 02 September 2024 - £1,500.00",10573,2024-09-20,2024-09-20,,Employment and earnings - Ad hoc payments,5082,Jake Richards,True,2024-09-02,,Monetary,Payment for legal work undertaken prior to being elected as an MP,1500.00,10.00,Estimate of hours worked,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10766
10767,"Payment received on 18 September 2024 - £1,800.00",10573,2024-09-20,2024-09-20,,Employment and earnings - Ad hoc payments,5082,Jake Richards,True,2024-09-18,,Monetary,Payment for legal work undertaken prior to being elected as an MP,1800.00,12.00,Estimate of hours worked,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10767
10763,"Payment received on 19 August 2024 - £2,250.00",10573,2024-09-20,2024-09-20,,Employment and earnings - Ad hoc payments,5082,Jake Richards,True,2024-08-19,,Monetary,Payment for legal services undertaken prior to being elected as the MP.,2250.00,20.00,Estimate of hours worked,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10763
10778,Payment received on 20 September 2024 - £250.00,6031,2024-09-20,2024-09-20,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2024-09-20,,Monetary,,250.00,2.00,Approximate hours worked,True,Simpson Millar LLP,False,"100 Talbot Road, Stretford, Manchester, M16 0PG",Solicitor,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10778
10764,"Payment received on 22 August 2024 - £2,250.00",10573,2024-09-20,2024-09-20,,Employment and earnings - Ad hoc payments,5082,Jake Richards,True,2024-08-22,,Monetary,Payment for legal services provided before being elected as an MP,2250.00,20.00,Estimate as to hours worked,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10764
10761,"Payment received on 12 August 2024 - £2,850.00",10573,2024-09-20,2024-09-20,,Employment and earnings - Ad hoc payments,5082,Jake Richards,True,2024-08-12,,Monetary,Fees for legal services performed before being elected.,2850.00,20.00,This is an estimate for the work,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10761
10777,"Payment received on 20 September 2024 - £2,975.00",6031,2024-09-20,2024-09-20,,Employment and earnings - Ad hoc payments,5197,Dr Neil Shastri-Hurst,True,2024-09-20,,Monetary,,2975.00,17.00,Approximate number of hours worked,True,FBC Manby Bowdler LLP,False,"6-10 George Street, Snow Hill, Wolverhampton WV2 4DN",Solicitor,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10777
10765,"Payment received on 27 August 2024 - £2,750.00",10573,2024-09-20,2024-09-20,,Employment and earnings - Ad hoc payments,5082,Jake Richards,True,2024-08-27,,Monetary,Payment for legal work provided prior to being elected,2750.00,25.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10765
10762,"Payment received on 15 August 2024 - £3,210.00",10573,2024-09-20,2024-09-20,,Employment and earnings - Ad hoc payments,5082,Jake Richards,True,2024-08-15,,Monetary,Payment for legal work undertaken prior to being elected.,3210.00,25.00,Estimate of hours worked,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10762
10753,Payment received on 29 August 2024 - £630.00,3636,2024-09-19,2024-09-19,,Employment and earnings - Ad hoc payments,4573,Dr Rosena Allin-Khan,True,2024-08-29,,Monetary,,630.00,9.50,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10753
10572,"Payment received on 22 August 2024 - £14,566.67",6453,2024-09-16,2024-09-19,,Employment and earnings - Ad hoc payments,5242,Michael Wheeler,True,2024-08-22,,Monetary,Final payment from pre-election employer including payment in lieu of notice and holiday.,14566.67,0.00,No hours were worked following the election. This payment represents an end of service payment including payment in lieu of notice and holiday,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/10572
8777,"Payment received on 31 July 2024 - £1,120.07",6486,2024-09-03,2024-09-19,,Employment and earnings - Ad hoc payments,5225,Lizzi Collinge,True,2024-07-31,,Monetary,,1120.07,0.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/8777
